bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,is_suspicious
28540,7228,2024-04-26T08:00:00Z,2024-04-26T08:10:00Z,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:00:00Z,waf_rule,1
2872,5674,2024-04-25T14:49:16Z,2024-04-25T15:19:45Z,115.250.1.61,DE,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:49:16Z,None,0
7359,20842,2024-04-25T14:48:14Z,2024-04-25T14:52:00Z,64.86.95.64,BR,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:48:14Z,None,0
568,15184,2024-04-25T03:29:02Z,2024-04-25T04:09:51Z,89.162.230.29,JP,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:29:02Z,None,0
2810,18835,2024-04-25T05:02:43Z,2024-04-25T05:04:44Z,105.45.51.37,JP,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:02:43Z,None,0
2787,15696,2024-04-25T19:30:14Z,2024-04-25T20:07:12Z,41.133.176.152,CN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:30:14Z,None,0
3175,728,2024-04-25T17:26:47Z,2024-04-25T18:20:31Z,206.161.25.211,DE,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:26:47Z,None,0
8411,9527,2024-04-25T15:49:10Z,2024-04-25T15:52:40Z,216.188.252.239,DE,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:49:10Z,None,0
4846,7103,2024-04-25T23:10:08Z,2024-04-26T00:00:35Z,52.7.31.104,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:10:08Z,None,0
14211,15276,2024-04-25T21:31:16Z,2024-04-25T22:07:55Z,236.199.168.184,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:31:16Z,None,0
7781,2749,2024-04-25T17:14:48Z,2024-04-25T17:20:36Z,163.106.246.130,DE,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:14:48Z,None,0
38780,18682,2024-04-26T01:40:00Z,2024-04-26T01:50:00Z,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T01:40:00Z,waf_rule,1
11910,1199,2024-04-25T07:45:12Z,2024-04-25T08:42:14Z,242.158.226.168,JP,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:45:12Z,None,0
1984,28971,2024-04-25T03:00:24Z,2024-04-25T03:02:09Z,211.68.102.192,GB,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:00:24Z,None,0
869,7293,2024-04-25T16:42:37Z,2024-04-25T16:43:23Z,129.200.179.159,FR,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:42:37Z,None,0
1240,13693,2024-04-25T09:06:56Z,2024-04-25T09:24:41Z,246.97.147.255,JP,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:06:56Z,None,0
1054,8577,2024-04-25T09:23:29Z,2024-04-25T09:35:26Z,144.205.129.97,JP,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:23:29Z,None,0
5289,1201,2024-04-25T03:52:24Z,2024-04-25T03:54:31Z,115.14.222.170,FR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:52:24Z,None,0
7562,6591,2024-04-25T05:55:14Z,2024-04-25T06:04:36Z,9.18.138.21,CN,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:55:14Z,None,0
14855,4151,2024-04-25T19:50:40Z,2024-04-25T20:03:30Z,65.118.134.118,BR,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:50:40Z,None,0
1668,3626,2024-04-25T11:36:09Z,2024-04-25T11:44:12Z,255.178.70.101,IN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:36:09Z,None,0
4507,6107,2024-04-25T15:23:02Z,2024-04-25T15:32:24Z,243.168.234.56,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:23:02Z,None,0
6929,10977,2024-04-25T12:51:53Z,2024-04-25T13:17:51Z,54.206.26.117,JP,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:51:53Z,None,0
80,528,2024-04-25T23:20:00Z,2024-04-25T23:30:00Z,192.241.230.19,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25T23:20:00Z,waf_rule,1
2229,19,2024-04-25T14:55:58Z,2024-04-25T15:25:07Z,151.25.200.22,JP,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:55:58Z,None,0
13244,3582,2024-04-25T11:41:53Z,2024-04-25T12:14:48Z,59.203.146.127,GB,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:41:53Z,None,0
3244,1596,2024-04-25T09:53:17Z,2024-04-25T10:51:34Z,26.206.178.164,JP,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:53:17Z,None,0
6522,10198,2024-04-25T10:07:41Z,2024-04-25T10:56:09Z,90.115.130.129,BR,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:07:41Z,None,0
25850,4839,2024-04-25T07:04:49Z,2024-04-25T07:26:22Z,246.185.82.180,GB,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:04:49Z,None,0
3581,6402,2024-04-25T18:15:24Z,2024-04-25T18:46:40Z,229.164.65.1,IN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:15:24Z,None,0
8000,6415,2024-04-25T18:27:31Z,2024-04-25T19:12:52Z,200.126.176.40,FR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:27:31Z,None,0
6709,4487,2024-04-25T09:21:50Z,2024-04-25T09:48:19Z,194.35.33.45,DE,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:21:50Z,None,0
15402,2873,2024-04-25T08:25:56Z,2024-04-25T09:15:24Z,174.77.106.96,IN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:25:56Z,None,0
31166,25856,2024-04-26T08:50:00Z,2024-04-26T09:00:00Z,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:50:00Z,waf_rule,1
3655,5797,2024-04-25T03:24:54Z,2024-04-25T03:59:18Z,219.243.41.173,GB,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:24:54Z,None,0
5244,6465,2024-04-25T14:48:41Z,2024-04-25T15:26:16Z,207.236.78.190,JP,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:48:41Z,None,0
2682,4165,2024-04-25T04:25:58Z,2024-04-25T04:35:41Z,92.150.250.64,BR,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:25:58Z,None,0
10088,3506,2024-04-25T18:09:49Z,2024-04-25T18:42:23Z,252.227.196.198,IN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:09:49Z,None,0
1586,23629,2024-04-25T21:52:36Z,2024-04-25T22:28:02Z,34.111.131.204,GB,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:52:36Z,None,0
2728,2373,2024-04-25T04:28:27Z,2024-04-25T04:42:41Z,186.214.13.114,US,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:28:27Z,None,0
259,16289,2024-04-25T20:31:01Z,2024-04-25T21:18:07Z,3.19.204.129,IN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:31:01Z,None,0
4618,1319,2024-04-25T06:32:37Z,2024-04-25T06:56:08Z,166.31.46.81,US,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:32:37Z,None,0
859,14686,2024-04-25T20:12:24Z,2024-04-25T20:45:06Z,26.215.162.79,JP,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:12:24Z,None,0
23092,4352,2024-04-25T03:27:36Z,2024-04-25T04:13:49Z,204.30.72.72,JP,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:27:36Z,None,0
18171403,1103358,2024-04-26T08:50:00Z,2024-04-26T09:00:00Z,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:50:00Z,waf_rule,1
16013,19406,2024-04-25T11:17:17Z,2024-04-25T11:44:11Z,142.66.255.142,FR,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:17:17Z,None,0
2695,7944,2024-04-25T22:31:47Z,2024-04-25T22:55:43Z,88.135.151.24,DE,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:31:47Z,None,0
3084,430,2024-04-25T01:22:09Z,2024-04-25T01:37:15Z,66.24.128.137,CN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:22:09Z,None,0
3915,14722,2024-04-25T18:01:13Z,2024-04-25T18:54:22Z,253.89.34.183,DE,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:01:13Z,None,0
7435,2533,2024-04-25T15:19:05Z,2024-04-25T16:02:13Z,48.189.86.146,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:19:05Z,None,0
1361,16221,2024-04-25T15:14:38Z,2024-04-25T15:22:54Z,185.188.20.95,FR,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:14:38Z,None,0
30396,28830,2024-04-26T08:20:00Z,2024-04-26T08:30:00Z,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:20:00Z,waf_rule,1
44,792,2024-04-25T01:42:20Z,2024-04-25T01:56:25Z,65.31.104.115,JP,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:42:20Z,None,0
7250,3076,2024-04-25T15:56:17Z,2024-04-25T16:54:22Z,226.100.53.22,IN,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:56:17Z,None,0
2289,1179,2024-04-25T14:45:02Z,2024-04-25T15:43:33Z,117.9.42.221,DE,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:45:02Z,None,0
1243,519,2024-04-25T15:45:52Z,2024-04-25T16:31:52Z,9.57.11.175,CN,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:45:52Z,None,0
3638,3190,2024-04-26T09:50:00Z,2024-04-26T10:00:00Z,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T09:50:00Z,waf_rule,1
3046,4201,2024-04-25T14:59:17Z,2024-04-25T15:33:46Z,2.151.217.37,JP,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:59:17Z,None,0
7281,7738,2024-04-25T04:26:02Z,2024-04-25T04:27:30Z,68.13.138.133,BR,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:26:02Z,None,0
8565,1828,2024-04-25T22:35:25Z,2024-04-25T22:36:32Z,29.243.100.237,IN,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:35:25Z,None,0
1651,4133,2024-04-25T07:13:21Z,2024-04-25T08:10:10Z,32.29.119.7,GB,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:13:21Z,None,0
314,6560,2024-04-25T21:19:14Z,2024-04-25T22:04:12Z,244.35.244.151,GB,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:19:14Z,None,0
9599,2416,2024-04-25T15:54:03Z,2024-04-25T15:57:05Z,72.254.164.196,US,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:54:03Z,None,0
3922,4399,2024-04-25T05:54:41Z,2024-04-25T05:56:21Z,149.21.244.168,US,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:54:41Z,None,0
7204,5860,2024-04-26T08:20:00Z,2024-04-26T08:30:00Z,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:20:00Z,waf_rule,1
17014,4775,2024-04-25T20:43:24Z,2024-04-25T20:57:17Z,26.198.150.64,BR,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:43:24Z,None,0
1969,3259,2024-04-25T14:19:52Z,2024-04-25T14:59:09Z,175.119.164.55,IN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:19:52Z,None,0
1019,8479,2024-04-25T01:33:25Z,2024-04-25T02:04:42Z,64.117.158.165,IN,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:33:25Z,None,0
4324,11778,2024-04-26T09:40:00Z,2024-04-26T09:50:00Z,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T09:40:00Z,waf_rule,1
8150,6749,2024-04-25T00:26:03Z,2024-04-25T00:34:09Z,115.31.47.48,GB,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:26:03Z,None,0
1177,17077,2024-04-25T16:14:25Z,2024-04-25T16:31:11Z,194.11.238.21,IN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:14:25Z,None,0
1579,12716,2024-04-25T10:28:39Z,2024-04-25T11:00:21Z,3.157.200.249,FR,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:28:39Z,None,0
951,2941,2024-04-25T20:12:15Z,2024-04-25T20:34:23Z,172.138.11.41,DE,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:12:15Z,None,0
28048,4730,2024-04-26T01:00:00Z,2024-04-26T01:10:00Z,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T01:00:00Z,waf_rule,1
6000,2213,2024-04-25T00:45:39Z,2024-04-25T01:00:20Z,12.88.65.188,FR,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:45:39Z,None,0
28244,17860,2024-04-26T09:00:00Z,2024-04-26T09:10:00Z,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T09:00:00Z,waf_rule,1
993,4111,2024-04-25T19:15:14Z,2024-04-25T19:57:36Z,157.205.85.164,US,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:15:14Z,None,0
2546,4865,2024-04-25T17:16:14Z,2024-04-25T17:30:50Z,217.62.7.250,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:16:14Z,None,0
2952,127,2024-04-25T21:13:07Z,2024-04-25T22:05:29Z,47.165.75.227,CN,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:13:07Z,None,0
790,8612,2024-04-25T02:13:45Z,2024-04-25T02:36:22Z,230.247.36.94,FR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:13:45Z,None,0
1012,18027,2024-04-25T07:36:40Z,2024-04-25T07:56:25Z,255.23.7.34,BR,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:36:40Z,None,0
3490,1819,2024-04-25T09:44:11Z,2024-04-25T09:46:49Z,20.136.24.68,FR,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:44:11Z,None,0
2500,1944,2024-04-25T10:31:16Z,2024-04-25T11:21:46Z,9.133.207.145,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:31:16Z,None,0
6869,3097,2024-04-25T17:14:23Z,2024-04-25T18:12:46Z,220.27.229.182,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:14:23Z,None,0
3932,10529,2024-04-25T16:14:24Z,2024-04-25T17:05:25Z,204.234.212.190,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:14:24Z,None,0
308,10105,2024-04-25T17:39:40Z,2024-04-25T17:43:18Z,17.168.48.188,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:39:40Z,None,0
6678,2689,2024-04-25T15:18:27Z,2024-04-25T16:14:36Z,132.156.115.14,BR,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:18:27Z,None,0
1996566,56644,2024-04-26T08:40:00Z,2024-04-26T08:50:00Z,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:40:00Z,waf_rule,1
4852,16430,2024-04-25T12:00:20Z,2024-04-25T12:16:34Z,145.45.105.71,GB,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:00:20Z,None,0
5470,3759,2024-04-25T04:19:13Z,2024-04-25T04:31:27Z,76.36.146.60,GB,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:19:13Z,None,0
11931,33669,2024-04-25T11:59:23Z,2024-04-25T12:50:57Z,196.203.102.156,FR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:59:23Z,None,0
879,745,2024-04-25T22:19:37Z,2024-04-25T22:50:42Z,245.143.2.228,GB,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:19:37Z,None,0
14406,17727,2024-04-25T05:33:38Z,2024-04-25T06:02:44Z,250.228.73.202,GB,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:33:38Z,None,0
10526,1581,2024-04-25T21:35:11Z,2024-04-25T21:39:38Z,2.241.67.246,JP,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:35:11Z,None,0
3323,57,2024-04-25T09:32:24Z,2024-04-25T10:02:40Z,227.107.200.12,DE,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:32:24Z,None,0
5589,4037,2024-04-25T23:16:44Z,2024-04-25T23:35:47Z,26.95.115.217,DE,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:16:44Z,None,0
3652,3677,2024-04-25T05:25:35Z,2024-04-25T06:12:29Z,90.12.64.221,CN,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:25:35Z,None,0
4164,182,2024-04-25T07:45:42Z,2024-04-25T08:04:43Z,252.200.40.119,DE,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:45:42Z,None,0
23916,1286,2024-04-25T10:12:48Z,2024-04-25T10:23:47Z,60.161.172.199,BR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:12:48Z,None,0
7589,13638,2024-04-25T03:41:32Z,2024-04-25T04:27:06Z,87.216.51.67,DE,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:41:32Z,None,0
2318,504,2024-04-25T12:47:35Z,2024-04-25T13:14:37Z,45.11.42.226,CN,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:47:35Z,None,0
2752,9979,2024-04-25T00:26:04Z,2024-04-25T01:22:14Z,20.195.233.93,DE,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:26:04Z,None,0
3006,7252,2024-04-25T20:04:22Z,2024-04-25T20:56:25Z,170.118.205.47,GB,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:04:22Z,None,0
1642,9441,2024-04-25T22:44:28Z,2024-04-25T23:35:27Z,109.244.184.57,GB,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:44:28Z,None,0
2969,10493,2024-04-25T03:46:34Z,2024-04-25T03:50:14Z,74.214.242.240,CN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:46:34Z,None,0
666,4632,2024-04-25T22:53:46Z,2024-04-25T23:10:02Z,141.190.127.140,BR,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:53:46Z,None,0
47774,23406,2024-04-26T01:00:00Z,2024-04-26T01:10:00Z,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T01:00:00Z,waf_rule,1
7996,21854,2024-04-25T23:26:17Z,2024-04-25T23:54:05Z,84.27.1.53,FR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:26:17Z,None,0
126,11345,2024-04-25T21:11:18Z,2024-04-25T21:16:11Z,111.48.193.246,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:11:18Z,None,0
2024,14309,2024-04-25T22:11:59Z,2024-04-25T23:01:04Z,157.103.105.173,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:11:59Z,None,0
5841,15999,2024-04-25T18:50:46Z,2024-04-25T19:14:59Z,127.214.165.232,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:50:46Z,None,0
4300,1213,2024-04-25T17:27:02Z,2024-04-25T18:01:33Z,52.144.149.185,DE,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:27:02Z,None,0
6205,21491,2024-04-25T04:26:10Z,2024-04-25T04:47:33Z,124.19.84.88,BR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:26:10Z,None,0
197,13180,2024-04-25T16:32:03Z,2024-04-25T17:01:22Z,253.83.206.116,JP,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:32:03Z,None,0
1194,2451,2024-04-25T04:10:51Z,2024-04-25T05:07:53Z,108.145.41.151,FR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:10:51Z,None,0
3441,2489,2024-04-25T05:36:40Z,2024-04-25T05:51:54Z,160.168.173.105,FR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:36:40Z,None,0
1834,4319,2024-04-25T06:28:01Z,2024-04-25T06:47:29Z,23.25.120.30,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:28:01Z,None,0
4166,22560,2024-04-25T19:03:34Z,2024-04-25T19:32:56Z,55.119.10.134,CN,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:03:34Z,None,0
3732,8262,2024-04-25T18:43:40Z,2024-04-25T19:15:10Z,189.10.253.17,FR,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:43:40Z,None,0
122,6715,2024-04-25T12:49:40Z,2024-04-25T13:34:41Z,153.246.24.76,GB,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:49:40Z,None,0
3615,4417,2024-04-25T06:20:18Z,2024-04-25T06:47:28Z,20.69.188.110,GB,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:20:18Z,None,0
